,Close,Open,High,Low,peak_price_15m,trough_price_15m,swing_high_t_15m,swing_low_t_15m
2023-01-01 00:24:00,99.79561492667739,99.82283406290365,99.88713320315323,99.74780164986238,,,,
2023-01-01 00:25:00,99.80116105616288,99.79561492667739,99.89644845343165,99.64400684247515,,,,
2023-01-01 00:26:00,99.74361137729177,99.80116105616288,99.84636685572609,99.59161026829935,,,,
2023-01-01 00:27:00,99.76239627820905,99.74361137729177,99.89049148664422,99.68109177231011,,,,
2023-01-01 00:28:00,99.7323643437131,99.76239627820905,99.95819250124401,99.65022781711104,,,,
2023-01-01 00:29:00,99.71777965622344,99.7323643437131,99.85306296292178,99.6758416007374,,,,
2023-01-01 00:30:00,99.68769432561197,99.71777965622344,99.78934247304615,99.4923821209474,,,,
2023-01-01 00:31:00,99.78030823483742,99.68769432561197,99.90987172403553,99.55857381020029,,,,
2023-01-01 00:32:00,99.77963337360052,99.78030823483742,99.8048923705305,99.59272459745742,,,,
2023-01-01 00:33:00,99.72674782715274,99.77963337360052,99.9573651896536,99.66607071842691,,,,
2023-01-01 00:34:00,99.76787507275789,99.72674782715274,99.86849186291386,99.57036964455335,,,,
2023-01-01 00:35:00,99.70683289025934,99.76787507275789,99.85774502116581,99.55366116148238,,,,
2023-01-01 00:36:00,99.71727607000958,99.70683289025934,99.83444902770027,99.56850175988603,,,,
2023-01-01 00:37:00,99.61929256381559,99.71727607000958,99.84223284256746,99.42616476876223,,,,
2023-01-01 00:38:00,99.55288326137067,99.61929256381559,99.6336477250609,99.4741721941494,,,,
2023-01-01 00:39:00,99.56272632316413,99.55288326137067,99.6992497674088,99.52673979665272,,,,
2023-01-01 00:40:00,99.59964965216389,99.56272632316413,99.648035988227,99.42838455131532,,,,
2023-01-01 00:41:00,99.60821806622339,99.59964965216389,99.7510085927247,99.45378769206845,,,,
2023-01-01 00:42:00,99.60243565210398,99.60821806622339,99.77272502510023,99.48742353741221,,,,
2023-01-01 00:43:00,99.58738046732451,99.60243565210398,99.76322735361448,99.54601688869784,,,,
2023-01-01 00:44:00,99.51345436780615,99.58738046732451,99.69788066080609,99.41256317947227,,,,
2023-01-01 00:45:00,99.47746215738641,99.51345436780615,99.6174883462683,99.41502421007259,,,,
2023-01-01 00:46:00,99.45443021883841,99.47746215738641,99.50603734965429,99.36893691320508,,,,
2023-01-01 00:47:00,99.50728633014937,99.45443021883841,99.66235556023,99.32538650366948,,,,
2023-01-01 00:48:00,99.52446724462779,99.50728633014937,99.57874912071713,99.3582433816112,,,,
2023-01-01 00:49:00,99.43631523685966,99.52446724462779,99.62380632919138,99.38987029867938,,,,
2023-01-01 00:50:00,99.45251943532939,99.43631523685966,99.5093742539149,99.35525016473026,,,,
2023-01-01 00:51:00,99.43326532130857,99.45251943532939,99.47928510792933,99.37943300711024,,,,
2023-01-01 00:52:00,99.39941922129327,99.43326532130857,99.55917686068692,99.3596928985209,,,,
2023-01-01 00:53:00,99.43000303573533,99.39941922129327,99.4408694426999,99.2427417772941,,,,
2023-01-01 00:54:00,99.48155301186011,99.43000303573533,99.63128205868536,99.24815249684792,,,,
2023-01-01 00:55:00,99.52811701781593,99.48155301186011,99.59163437686816,99.4075065747232,,,,
2023-01-01 00:56:00,99.48615614165479,99.52811701781593,99.52814395641683,99.33590035678003,,,,
2023-01-01 00:57:00,99.47069552286223,99.48615614165479,99.58838196950224,99.29129646498934,,,,
2023-01-01 00:58:00,99.48725869443241,99.47069552286223,99.49662907613794,99.30147068075618,,,,
2023-01-01 00:59:00,99.53603595078853,99.48725869443241,99.5912698623527,99.45069601672456,,,,
2023-01-01 01:00:00,99.51207723889627,99.53603595078853,99.67743124827967,99.3208188625936,,,,
2023-01-01 01:01:00,99.50279429006308,99.51207723889627,99.52461516322064,99.42745900197718,,,,
2023-01-01 01:02:00,99.44747754136277,99.50279429006308,99.67066198853428,99.379629409128,,,,
2023-01-01 01:03:00,99.38766721015874,99.44747754136277,99.44824152589449,99.37518094470319,,,,
2023-01-01 01:04:00,99.42829350127845,99.38766721015874,99.47765827511883,99.29043247933777,,,,
2023-01-01 01:05:00,99.496105502707,99.42829350127845,99.64428631393741,99.40649077815026,,,,
2023-01-01 01:06:00,99.49250499662797,99.496105502707,99.55935953265286,99.44279703244248,,,,
2023-01-01 01:07:00,99.54268164152258,99.49250499662797,99.56306011913578,99.42911647227452,,,,
2023-01-01 01:08:00,99.56076344277496,99.54268164152258,99.63281022653504,99.38091637682425,,,,
2023-01-01 01:09:00,99.5285074550447,99.56076344277496,99.61484210005186,99.35340972496553,,,,
2023-01-01 01:10:00,99.54657723532011,99.5285074550447,99.71511961575223,99.46801419155241,,,,
2023-01-01 01:11:00,99.62347906364342,99.54657723532011,99.68614864716045,99.3748376110712,,,,
2023-01-01 01:12:00,99.62168776168792,99.62347906364342,99.78126555799862,99.45024157421396,,,,
2023-01-01 01:13:00,99.69991994447862,99.62168776168792,99.87829437344077,99.46875757161095,,,,
2023-01-01 01:14:00,99.56893268927413,99.69991994447862,99.78668342839393,99.53959366647109,,,,
2023-01-01 01:15:00,99.6100278144929,99.56893268927413,99.79201644326378,99.43086811989399,,,,
2023-01-01 01:16:00,99.61438016790481,99.6100278144929,99.68984377869745,99.42102300157678,,,,
2023-01-01 01:17:00,99.59942980038151,99.61438016790481,99.80719585120283,99.46292170462809,,,,
2023-01-01 01:18:00,99.60401783920828,99.59942980038151,99.6218757441134,99.53310643055995,,,,
2023-01-01 01:19:00,99.50463939347824,99.60401783920828,99.74142169250894,99.40452352999208,,,,
2023-01-01 01:20:00,99.49365579908637,99.50463939347824,99.60340220156962,99.36451079041616,,,,
2023-01-01 01:21:00,99.51151142766196,99.49365579908637,99.58904118875309,99.39154171734067,,,,
2023-01-01 01:22:00,99.58540612989903,99.51151142766196,99.71194850564875,99.48752083931576,,,,
2023-01-01 01:23:00,99.55949261898535,99.58540612989903,99.72617754822589,99.49707981005494,,,,
2023-01-01 01:24:00,99.51906793884069,99.55949261898535,99.5603652729154,99.35858873272997,,,,
2023-01-01 01:25:00,99.49398008666147,99.51906793884069,99.55245855659012,99.32169647744236,,,,
2023-01-01 01:26:00,99.53975019254656,99.49398008666147,99.68235940267343,99.46652008011836,,,,
2023-01-01 01:27:00,99.55618774802954,99.53975019254656,99.68946483074518,99.34927284206682,,,,
2023-01-01 01:28:00,99.5296997378412,99.55618774802954,99.74939724905528,99.46393521427147,,,,
2023-01-01 01:29:00,99.55536310949687,99.5296997378412,99.70757066754702,99.39723699009505,,,,
2023-01-01 01:30:00,99.56021698696426,99.55536310949687,99.75037152851053,99.40499808030553,,,,
2023-01-01 01:31:00,99.6086492364909,99.56021698696426,99.74915733679786,99.39782774003669,,,,
2023-01-01 01:32:00,99.57354658179705,99.6086492364909,99.66825967821879,99.38439664135186,,,,
2023-01-01 01:33:00,99.55716347446716,99.57354658179705,99.59461956624722,99.4945795648614,,,,
2023-01-01 01:34:00,99.53755806681055,99.55716347446716,99.71352824713615,99.36585677590024,,,,
2023-01-01 01:35:00,99.46438231940394,99.53755806681055,99.66638791110573,99.4380449387167,,,,
2023-01-01 01:36:00,99.47918833325717,99.46438231940394,99.48882553573583,99.32337413813322,,,,
2023-01-01 01:37:00,99.49224109686617,99.47918833325717,99.56425119004636,99.33079278735437,,,,
2023-01-01 01:38:00,99.49249676969829,99.49224109686617,99.68385673279515,99.3566964486259,,,,
2023-01-01 01:39:00,99.48076741302953,99.49249676969829,99.59257699884033,99.4303044658025,,,,
2023-01-01 01:40:00,99.40999887592702,99.48076741302953,99.56731324023346,99.23539024652398,,,,
2023-01-01 01:41:00,99.48997671079884,99.40999887592702,99.5815166318307,99.37622718325294,,,,
2023-01-01 01:42:00,99.57385108598261,99.48997671079884,99.61562763078365,99.47924975249468,,,,
2023-01-01 01:43:00,99.63474732353161,99.57385108598261,99.70848875770457,99.43035808786023,,,,
2023-01-01 01:44:00,99.72769313895843,99.63474732353161,99.80165579015586,99.53965218048506,,,,
2023-01-01 01:45:00,99.84890578280925,99.72769313895843,99.85937678684675,99.55787353496669,,,,
2023-01-01 01:46:00,100.04422517887988,99.84890578280925,100.19773870458347,99.7722263545976,,,,
2023-01-01 01:47:00,100.15396417053158,100.04422517887988,100.23726505691235,100.01056946117833,,,,
2023-01-01 01:48:00,100.2678517910778,100.15396417053158,100.43228776844109,99.98667573203761,,,,
2023-01-01 01:49:00,100.3651395962996,100.2678517910778,100.53520919652358,100.15806986474979,,,,
2023-01-01 01:50:00,100.37021113654475,100.3651395962996,100.41260994748448,100.32730043782153,,,,
2023-01-01 01:51:00,100.4698955437824,100.37021113654475,100.60136624021642,100.22613433682747,,,,
2023-01-01 01:52:00,100.57391715528955,100.4698955437824,100.66837351612214,100.3676728160845,,,,
2023-01-01 01:53:00,100.79808936192391,100.57391715528955,100.97412070950821,100.45305455884149,,,,
2023-01-01 01:54:00,100.88948141469496,100.79808936192391,100.93262955053025,100.7059096942826,,,,
2023-01-01 01:55:00,101.00556888282173,100.88948141469496,101.14113152288374,100.72373961793136,,,,
2023-01-01 01:56:00,101.10484339534658,101.00556888282173,101.22639381979712,100.83965633968512,,,,
2023-01-01 01:57:00,101.1474195944757,101.10484339534658,101.20647988999008,100.9629656309817,,,,
2023-01-01 01:58:00,101.30557083621154,101.1474195944757,101.33289101694177,101.12633931899641,,,,
2023-01-01 01:59:00,101.444177588856,101.30557083621154,101.57450554095145,101.13780006383072,,,,
2023-01-01 02:00:00,101.58473928721826,101.444177588856,101.73245877884472,101.30997499274942,,,,
2023-01-01 02:01:00,101.64028001548861,101.58473928721826,101.70340548424129,101.4453344540174,,,,
2023-01-01 02:02:00,101.81142983204552,101.64028001548861,101.94039635284999,101.56768344740784,,,,
2023-01-01 02:03:00,101.842347379916,101.81142983204552,101.9213735614383,101.63557392081412,,,,
2023-01-01 02:04:00,101.97270033561611,101.842347379916,102.11534171227264,101.69727305986903,,,,
2023-01-01 02:05:00,102.18323321791672,101.97270033561611,102.22307627289554,101.95018224231028,,,,
2023-01-01 02:06:00,102.2347165026703,102.18323321791672,102.41275950319753,102.10167761103548,,,,
2023-01-01 02:07:00,102.30741171720025,102.2347165026703,102.36489363649336,102.05744043027826,,,,
2023-01-01 02:08:00,102.41340438646472,102.30741171720025,102.48696158401594,102.29797237686078,,,,
2023-01-01 02:09:00,102.48924070476902,102.41340438646472,102.50085909518509,102.22112106253631,,,,
2023-01-01 02:10:00,102.51271763422582,102.48924070476902,102.53502007669007,102.3534081911051,,,,
2023-01-01 02:11:00,102.61715588397622,102.51271763422582,102.72032826451868,102.38644243869715,,,,
2023-01-01 02:12:00,102.66505079930002,102.61715588397622,102.71856933464561,102.56304403267863,,,,
2023-01-01 02:13:00,102.78974052184186,102.66505079930002,102.9568365669903,102.61529244155219,,,,
2023-01-01 02:14:00,102.84477941114028,102.78974052184186,102.84771808887128,102.60132887794414,,,,
2023-01-01 02:15:00,103.02328623240126,102.84477941114028,103.09910504213565,102.78512492029346,,,,
2023-01-01 02:16:00,103.08513366879455,103.02328623240126,103.15260277814838,102.86818517305746,,,,
2023-01-01 02:17:00,103.17004069399438,103.08513366879455,103.1739062201779,103.00650930915315,,,,
2023-01-01 02:18:00,103.31172665587295,103.17004069399438,103.33660033567305,103.14218987983745,,,,
2023-01-01 02:19:00,103.35119354106136,103.31172665587295,103.43392207604509,103.30958359633388,,,,
2023-01-01 02:20:00,103.46357663880167,103.35119354106136,103.56214955569116,103.2423420736583,,,,
2023-01-01 02:21:00,103.62994387752589,103.46357663880167,103.71080182697686,103.26842087509188,,,,
2023-01-01 02:22:00,103.65057981680792,103.62994387752589,103.75676735249034,103.55611663876405,,,,
2023-01-01 02:23:00,103.76082161074464,103.65057981680792,103.87984794572579,103.57914135000931,,,,
2023-01-01 02:24:00,103.87482585146716,103.76082161074464,103.87681061569273,103.69200328717476,,,,
2023-01-01 02:25:00,104.01492709606613,103.87482585146716,104.10774612795683,103.7707170840062,,,,
2023-01-01 02:26:00,104.05408966153233,104.01492709606613,104.24678950970984,103.92679411938127,,,,
2023-01-01 02:27:00,104.08907693188823,104.05408966153233,104.19288338791414,103.87810673618692,,,,
2023-01-01 02:28:00,104.21618411117916,104.08907693188823,104.35169256467096,103.98797277354353,,,,
2023-01-01 02:29:00,104.33204344585093,104.21618411117916,104.39441621743431,104.11463254354145,,,,
2023-01-01 02:30:00,104.44557818937832,104.33204344585093,104.60037646500888,104.30436912690682,,,,
2023-01-01 02:31:00,104.56391070086327,104.44557818937832,104.7184949972385,104.24903028119624,,,,
2023-01-01 02:32:00,104.63091956579444,104.56391070086327,104.73517877532527,104.51391612268951,,,,
2023-01-01 02:33:00,104.7435423516626,104.63091956579444,104.93874511631844,104.61624675230252,,,,
2023-01-01 02:34:00,104.85920607633763,104.7435423516626,104.88431611929016,104.61091310186755,,,,
2023-01-01 02:35:00,104.92449860644642,104.85920607633763,104.92788813942434,104.74013280230625,,,,
2023-01-01 02:36:00,105.11879743301375,104.92449860644642,105.27282907536517,104.84146947564787,,,,
2023-01-01 02:37:00,105.24349918006945,105.11879743301375,105.40493028754243,105.03435898623762,,,,
2023-01-01 02:38:00,105.28494410621941,105.24349918006945,105.30898555204352,105.08648639586016,,,,
2023-01-01 02:39:00,105.4187818876612,105.28494410621941,105.47189845425292,105.24580157819949,,,,
2023-01-01 02:40:00,105.47105790515994,105.4187818876612,105.47456837783326,105.25473122387221,,,,
2023-01-01 02:41:00,105.61142223635717,105.47105790515994,105.67008395851329,105.34130848238094,,,,
2023-01-01 02:42:00,105.77036211631763,105.61142223635717,105.92499049110137,105.52762828160127,,,,
2023-01-01 02:43:00,105.83033810141015,105.77036211631763,105.93393020695267,105.67875639300085,,,,
2023-01-01 02:44:00,105.97951700888247,105.83033810141015,106.04913612751612,105.77900865997293,,,,
2023-01-01 02:45:00,106.10116615623939,105.97951700888247,106.17551401522066,105.82909414234307,,,,
2023-01-01 02:46:00,106.24327926524923,106.10116615623939,106.24354999039232,105.99859120777833,,,,
2023-01-01 02:47:00,106.43912901539201,106.24327926524923,106.49908912090505,106.17910835669926,,,,
2023-01-01 02:48:00,106.52786971060196,106.43912901539201,106.65716145892955,106.31991899223982,,,,
2023-01-01 02:49:00,106.5911930033942,106.52786971060196,106.78603189215747,106.3287228201917,,,,
2023-01-01 02:50:00,106.64772738292302,106.5911930033942,106.8171395483198,106.50414054746288,,,,
2023-01-01 02:51:00,106.70794696968485,106.64772738292302,106.71266596261395,106.4635891027673,,,,
2023-01-01 02:52:00,106.80510198522424,106.70794696968485,106.9848141061592,106.63894360169994,,,,
2023-01-01 02:53:00,106.92316968497518,106.80510198522424,107.07980936763491,106.79415544383924,,,,
2023-01-01 02:54:00,107.03801432595178,106.92316968497518,107.19408955066598,106.8823212637015,,,,
2023-01-01 02:55:00,107.1803835894137,107.03801432595178,107.2719827412144,106.95427529728624,,,,
2023-01-01 02:56:00,107.28204378501769,107.1803835894137,107.36164484360859,107.13645660369478,,,,
2023-01-01 02:57:00,107.45573058988565,107.28204378501769,107.51631373565229,107.28199837737404,,,,
2023-01-01 02:58:00,107.54350784923385,107.45573058988565,107.55664682102471,107.27273028233614,,,,
2023-01-01 02:59:00,107.78052640857344,107.54350784923385,107.82617348127218,107.37473196698767,,,,
2023-01-01 03:00:00,107.9128198769718,107.78052640857344,107.9621406039674,107.63206796227605,,,,
2023-01-01 03:01:00,107.97097210016108,107.9128198769718,108.06778751410312,107.87925695784259,,,,
2023-01-01 03:02:00,108.01843757626811,107.97097210016108,108.16792645758746,107.94689938491908,,,,
2023-01-01 03:03:00,108.14357129804037,108.01843757626811,108.23833326371997,108.00491662637364,,,,
2023-01-01 03:04:00,108.23340825978418,108.14357129804037,108.24497714967362,107.99876546028578,,,,
2023-01-01 03:05:00,108.3701183854989,108.23340825978418,108.56167634569654,108.0476466676466,,,,
2023-01-01 03:06:00,108.49479036773768,108.3701183854989,108.6833352315565,108.28401122131629,,,,
2023-01-01 03:07:00,108.59215902311492,108.49479036773768,108.74919693174459,108.47096223333847,,,,
2023-01-01 03:08:00,108.6508294382216,108.59215902311492,108.84909501853446,108.4896804589685,,,,
2023-01-01 03:09:00,108.67609717799742,108.6508294382216,108.78499364455747,108.58106305672987,,,,
2023-01-01 03:10:00,108.75478153140416,108.67609717799742,108.9473352014548,108.60113219312743,,,,
2023-01-01 03:11:00,108.89861157213045,108.75478153140416,108.9137325802538,108.63051540657302,,,,
2023-01-01 03:12:00,109.01032636034705,108.89861157213045,109.08346250999932,108.75486794947801,,,,
2023-01-01 03:13:00,109.04904952242156,109.01032636034705,109.0941257760229,108.98820564057242,,,,
2023-01-01 03:14:00,109.15871866972421,109.04904952242156,109.19788528655106,109.04193147626026,,,,
2023-01-01 03:15:00,109.27899463972076,109.15871866972421,109.3071552294993,108.95985260918707,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:16:00,109.33581186892081,109.27899463972076,109.46029459723401,109.23244896993765,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:17:00,109.44450822522818,109.33581186892081,109.60077259637764,109.32504576393912,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:18:00,109.54842876216058,109.44450822522818,109.66408844204466,109.406533159409,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:19:00,109.59229034827915,109.54842876216058,109.6216828901968,109.54063719289088,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:20:00,99.61017971629657,109.59229034827915,109.75451510226584,99.53181753737314,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:21:00,99.5776128820089,99.61017971629657,99.73737065772931,99.41713252511865,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:22:00,99.57115938356162,99.5776128820089,99.65524602323431,99.50291049361007,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:23:00,99.5632434255573,99.57115938356162,99.70598544266883,99.47440674418164,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:24:00,99.43375389655338,99.5632434255573,99.61522442140587,99.2986365418399,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:25:00,99.32625658395158,99.43375389655338,99.50279233825222,99.2244777699376,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:26:00,99.29140228670595,99.32625658395158,99.50975375257798,99.11911314950169,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:27:00,99.2564855236455,99.29140228670595,99.34950318784023,99.08327838863634,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:28:00,99.22163184735473,99.2564855236455,99.35048317727708,99.2196497082565,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:29:00,99.35366236128141,99.22163184735473,99.53169058876061,99.06602258605808,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:30:00,99.32160082621,99.35366236128141,99.49520663133491,99.22945410616167,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:31:00,99.31777304761297,99.32160082621,99.33404147144294,99.12000493935224,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:32:00,99.30486707518158,99.31777304761297,99.34723365646877,99.20822066000649,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:33:00,99.27683057714081,99.30486707518158,99.30643539333596,99.07945138806315,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:34:00,99.20046105430274,99.27683057714081,99.40301493518665,99.04954718206159,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:35:00,99.17780345472133,99.20046105430274,99.28999573938482,99.12808247779867,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:36:00,99.07855613338839,99.17780345472133,99.20465842490178,98.97087713753099,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:37:00,99.00610914244533,99.07855613338839,99.27014295759975,98.80768201454961,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:38:00,98.92123490444781,99.00610914244533,99.11204108723445,98.74972878289744,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:39:00,98.86472255081107,98.92123490444781,98.96961356327039,98.84524917205282,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:40:00,98.91984941853867,98.86472255081107,99.01997013276961,98.72344815144906,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:41:00,98.76588009830304,98.91984941853867,99.0557734850857,98.69676418112888,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:42:00,98.73958704721571,98.76588009830304,98.78112794189775,98.73819059483964,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:43:00,98.59834519305016,98.73958704721571,98.79452781022529,98.51764899924477,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:44:00,98.51414253915463,98.59834519305016,98.75973829122697,98.46719165480964,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:45:00,98.50798400839693,98.51414253915463,98.60607551323517,98.34421015429284,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:46:00,98.45059194874564,98.50798400839693,98.61729943680339,98.38312582697648,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:47:00,98.33609864924311,98.45059194874564,98.53715514918753,98.17059391045235,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:48:00,98.23972740317406,98.33609864924311,98.34487863777171,98.2396078154071,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:49:00,98.21310123001474,98.23972740317406,98.27287735913809,98.15153740000952,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:50:00,98.11597683782283,98.21310123001474,98.30220955776312,98.06774379496127,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:51:00,98.06619370669586,98.11597683782283,98.15781393090441,98.01948023448213,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:52:00,98.00786623808499,98.06619370669586,98.07618951242779,97.9942289141319,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:53:00,97.91468016009864,98.00786623808499,98.17659617089535,97.87725530601654,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:54:00,97.96127130395884,97.91468016009864,98.15750980979166,97.80357024612152,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:55:00,97.93236119446868,97.96127130395884,98.11989987875819,97.87408897990113,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:56:00,97.77049800452973,97.93236119446868,98.10311817880962,97.6870190480639,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:57:00,97.71921465966214,97.77049800452973,97.81889343059314,97.6438412835927,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:58:00,97.62551927581768,97.71921465966214,97.91134005476478,97.4503382908177,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 03:59:00,97.60753488195142,97.62551927581768,97.66490441670837,97.42647508214932,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:00:00,97.50730278442373,97.60753488195142,97.79782084402379,97.40871139009256,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:01:00,97.44095990174432,97.50730278442373,97.70626664321692,97.3749287116812,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:02:00,97.40560320508727,97.44095990174432,97.58330446289354,97.3842430642868,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:03:00,97.38828490418973,97.40560320508727,97.60183195144563,97.19760432831332,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:04:00,97.26766402323088,97.38828490418973,97.50219286010315,97.25561863425082,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:05:00,97.19033290083276,97.26766402323088,97.3195723798661,97.1308028453191,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:06:00,97.10597957466867,97.19033290083276,97.27773207796588,97.04636633443467,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:07:00,97.01270705243392,97.10597957466867,97.22469176174442,96.94862679520588,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:08:00,97.04037370384191,97.01270705243392,97.05499001624732,96.97984968377945,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:09:00,97.0000167287839,97.04037370384191,97.16484235676536,96.84338444259916,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:10:00,96.87636647046108,97.0000167287839,97.19625229613636,96.85186689806788,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:11:00,96.86165350720776,96.87636647046108,96.91438800041783,96.73467217537713,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:12:00,96.90715525645233,96.86165350720776,97.06567427971001,96.8368843018666,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:13:00,96.89817245887383,96.90715525645233,97.08873501520826,96.88406533135525,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:14:00,96.76159789997007,96.89817245887383,97.08691277743787,96.5797119992329,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:15:00,96.6767801357207,96.76159789997007,96.95362502085116,96.63875438245697,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:16:00,96.67951963257397,96.6767801357207,96.78381156031827,96.51253010480876,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:17:00,96.58353009868696,96.67951963257397,96.87498121417227,96.47460392446554,109.59229034827915,,2023-01-01 03:15:00,
2023-01-01 04:18:00,96.54511500948821,96.58353009868696,96.73499214011385,96.52954370556645,109.59229034827915,,2023-01-01 03:15:00,
