,Open,High,Low,Close,signal,aoi_high,aoi_low,stop_loss,take_profit
2023-01-01 01:13:00,96.35886930907431,96.37530082199008,96.32677831662218,96.35468314536672,0,,,,
2023-01-01 01:14:00,96.32369717880403,96.36633160106464,96.28173300870793,96.34234059199427,0,,,,
2023-01-01 01:15:00,96.25685890651572,96.32441066459404,96.21871346062757,96.28105557704714,0,,,,
2023-01-01 01:16:00,96.15784603601134,96.19833636843042,96.1519132424862,96.18573340083694,0,,,,
2023-01-01 01:17:00,96.16848150007732,96.17352969063938,96.14367698892165,96.15595470142263,0,,,,
2023-01-01 01:18:00,96.01067725660728,96.08037267468383,96.00934437036062,96.03714085603578,0,,,,
2023-01-01 01:19:00,96.08284533138365,96.08415982382769,96.03309893455456,96.03349696295284,0,,,,
2023-01-01 01:20:00,95.92017335049914,95.96572320161134,95.90665957080682,95.91787834427083,0,,,,
2023-01-01 01:21:00,95.94393840554577,95.9886161052741,95.9039723581453,95.97332884555904,0,,,,
2023-01-01 01:22:00,95.83713928700331,95.87555489415186,95.79190190409459,95.85014375906745,0,,,,
2023-01-01 01:23:00,95.85681517779693,95.86342995403454,95.83463307191745,95.85422149021238,0,,,,
2023-01-01 01:24:00,95.77719821106541,95.83677516019489,95.74903828123507,95.79166241172605,0,,,,
2023-01-01 01:25:00,95.64890541817223,95.72709182965632,95.61360278807446,95.6896000184871,0,,,,
2023-01-01 01:26:00,95.69942694134993,95.75227290074135,95.65178010638733,95.70606512141094,0,,,,
2023-01-01 01:27:00,95.59924466467595,95.66338473637786,95.55359805281108,95.62922328382196,0,,,,
2023-01-01 01:28:00,95.62194678327684,95.67925574463646,95.61908716810777,95.67002105579935,0,,,,
2023-01-01 01:29:00,95.5277044753915,95.56367464574838,95.51529618323104,95.54826129559906,0,,,,
2023-01-01 01:30:00,95.49715798394277,95.52883298908685,95.49470075674502,95.50449056033167,0,,,,
2023-01-01 01:31:00,95.3792572306412,95.40962014090921,95.30217870430428,95.33300582535374,0,,,,
2023-01-01 01:32:00,95.34741781053918,95.393740782406,95.29934093454101,95.33486560036464,0,,,,
2023-01-01 01:33:00,95.3037012340241,95.32944308066507,95.28828706340627,95.31024550737561,0,,,,
2023-01-01 01:34:00,95.31921703355987,95.38409129182583,95.2765244381532,95.34893769073047,0,,,,
2023-01-01 01:35:00,95.3099995076566,95.35804995010214,95.28116934910078,95.30380998662136,0,,,,
2023-01-01 01:36:00,95.13562080939778,95.18924534014504,95.08570173364292,95.18162663697426,0,,,,
2023-01-01 01:37:00,95.17947054793639,95.22260602737536,95.1566299385693,95.15664992319876,0,,,,
2023-01-01 01:38:00,94.96689301353582,95.0123850365765,94.96141852811489,94.99134973305685,0,,,,
2023-01-01 01:39:00,94.96541615808609,95.00203724688255,94.94222963764773,94.95731929979449,0,,,,
2023-01-01 01:40:00,94.92693544904996,94.94161236598681,94.92425891860886,94.92553429850655,0,,,,
2023-01-01 01:41:00,94.85699768110585,94.9039470954057,94.81788070821894,94.8872478844924,0,,,,
2023-01-01 01:42:00,94.79519243980711,94.79654910105052,94.77217537657872,94.77481396597229,0,,,,
2023-01-01 01:43:00,94.84477054862197,94.89334075628031,94.76700277261679,94.80445175428149,0,,,,
2023-01-01 01:44:00,94.76316596184726,94.80586414907015,94.76053753890778,94.7651915203086,0,,,,
2023-01-01 01:45:00,94.74258836033252,94.7501637194092,94.72995199709986,94.74546782151289,0,,,,
2023-01-01 01:46:00,94.70789046847692,94.78758268548263,94.66582662769399,94.73760724569945,0,,,,
2023-01-01 01:47:00,94.63639642754808,94.71347957803142,94.58884166283619,94.68322834817128,0,,,,
2023-01-01 01:48:00,94.60575248041556,94.64843891231378,94.54055623191537,94.5612825490484,0,,,,
2023-01-01 01:49:00,94.51913645101452,94.53163843655271,94.47063950279889,94.52830539838882,0,,,,
2023-01-01 01:50:00,94.41301213962994,94.45061255158602,94.38166809344202,94.43113999266143,0,,,,
2023-01-01 01:51:00,94.47500126180486,94.5570639529949,94.45420950568321,94.52358139687972,0,,,,
2023-01-01 01:52:00,94.34240368984335,94.39198439720603,94.30226362264496,94.38666271127104,0,,,,
2023-01-01 01:53:00,94.27482822526288,94.32051844366678,94.26006179925587,94.29607330173408,0,,,,
2023-01-01 01:54:00,94.26246089012938,94.28677372498102,94.24917107706136,94.26463983125382,0,,,,
2023-01-01 01:55:00,94.17546498167336,94.18626699289703,94.10878999005773,94.14161737390329,0,,,,
2023-01-01 01:56:00,94.14998275225732,94.1649962440499,94.11887603967935,94.13840040777775,0,,,,
2023-01-01 01:57:00,94.13780571115355,94.194673861384,94.1310098098063,94.14631794365926,0,,,,
2023-01-01 01:58:00,94.08776884575629,94.12472130971636,94.0844206339918,94.11028888541587,0,,,,
2023-01-01 01:59:00,93.97520899919128,93.99942026163762,93.93581687037886,93.9887489549392,0,,,,
2023-01-01 02:00:00,93.94546397758371,93.9936867163199,93.9116684409936,93.96687625776649,0,,,,
2023-01-01 02:01:00,93.97331464018826,94.00686254189178,93.94563997941312,93.96622989064345,0,,,,
2023-01-01 02:02:00,93.89416673955503,93.95318412416562,93.84935535779648,93.91692946861214,0,,,,
2023-01-01 02:03:00,93.92284872935437,93.96056108857921,93.86668001733422,93.88722285495635,0,,,,
2023-01-01 02:04:00,93.82785062979261,93.82969225436834,93.75859448739565,93.79410926096892,0,,,,
2023-01-01 02:05:00,93.77580761825212,93.79549563827109,93.6966350690747,93.74209083283506,0,,,,
2023-01-01 02:06:00,93.59894828101993,93.67673268071266,93.55691250808451,93.6380347767235,0,,,,
2023-01-01 02:07:00,93.65628346984298,93.70152607493299,93.58833163735686,93.61388687617384,0,,,,
2023-01-01 02:08:00,93.56518385589506,93.62544469933505,93.53115203627272,93.59533469316841,0,,,,
2023-01-01 02:09:00,93.49003884952157,93.49265419219705,93.44271265048988,93.46339593932625,0,,,,
2023-01-01 02:10:00,93.47573745044372,93.49556974073647,93.44022058587854,93.47258044449325,0,,,,
2023-01-01 02:11:00,93.46434600386625,93.50965301920625,93.45146838194898,93.50594166341283,0,,,,
2023-01-01 02:12:00,93.39187575040448,93.43789636650746,93.37013864471601,93.40046947337324,0,,,,
2023-01-01 02:13:00,93.27265922450576,93.27583449796984,93.23319370624891,93.243670993129,0,,,,
2023-01-01 02:14:00,93.30345460397109,93.31274115730785,93.279954362369,93.28186361000297,0,,,,
2023-01-01 02:15:00,93.18420102490626,93.24709360849408,93.15477403237749,93.22624568729584,0,,,,
2023-01-01 02:16:00,93.17666330167685,93.1997957200326,93.12615622692032,93.16937769418786,0,,,,
2023-01-01 02:17:00,93.10041038607338,93.12943301938981,93.09913147234222,93.10910893437406,0,,,,
2023-01-01 02:18:00,93.05438332057905,93.07755315290935,93.04057505320512,93.05037654024159,0,,,,
2023-01-01 02:19:00,93.05338752563645,93.08904948323746,93.01822208147777,93.04123133444129,0,,,,
2023-01-01 02:20:00,92.91281443461222,92.93127787575999,92.85184750646334,92.88514234730546,0,,,,
2023-01-01 02:21:00,93.01183261803546,93.05783929104145,93.00327115835196,93.03045176808392,0,,,,
2023-01-01 02:22:00,92.77326730457547,92.81025997007912,92.77043256312693,92.79509150720268,0,,,,
2023-01-01 02:23:00,92.78418696759606,92.80186834235059,92.73572304087045,92.76167547675679,0,,,,
2023-01-01 02:24:00,92.78232968997447,92.84192072223206,92.74139420432161,92.81123077427996,0,,,,
2023-01-01 02:25:00,92.74278354751775,92.80276180012977,92.7410218020521,92.77823706754792,0,,,,
2023-01-01 02:26:00,92.65829279688599,92.73651212125291,92.64082432436804,92.70036030650995,0,,,,
2023-01-01 02:27:00,92.61019579148308,92.63822272088566,92.54314129573524,92.57631703287491,0,,,,
2023-01-01 02:28:00,92.58334157461815,92.62352027888734,92.55719684267434,92.56373394297947,0,,,,
2023-01-01 02:29:00,92.50100934019747,92.55921508559757,92.48921200135283,92.53704467494784,0,,,,
2023-01-01 02:30:00,92.5319706206857,92.55652230167904,92.47505000877918,92.5018246409685,0,,,,
2023-01-01 02:31:00,92.45402775721912,92.48752632466417,92.35671301832525,92.40437460314347,0,,,,
2023-01-01 02:32:00,92.40545026277641,92.45359519102217,92.39108313186422,92.44253299380158,0,,,,
2023-01-01 02:33:00,92.2632499527762,92.28254642962277,92.2215185258903,92.24589489695134,0,,,,
2023-01-01 02:34:00,92.25733711144302,92.28857917364361,92.2287903208037,92.24878686395692,0,,,,
2023-01-01 02:35:00,92.19603197894588,92.19747579240916,92.14579554791644,92.19066538151795,0,,,,
2023-01-01 02:36:00,92.11052395131603,92.16719998306445,92.10692945811446,92.14535141138275,0,,,,
2023-01-01 02:37:00,92.12856097301639,92.1585034698317,92.0840428079087,92.11235018747574,0,,,,
2023-01-01 02:38:00,92.03341921964869,92.12101598483325,91.9911132346892,92.07264720823434,0,,,,
2023-01-01 02:39:00,92.04282044274879,92.09836518463447,91.99341456389566,92.0545143565536,0,,,,
2023-01-01 02:40:00,91.90628941683016,91.92305518688066,91.87135314195407,91.90901808923353,0,,,,
2023-01-01 02:41:00,91.99549976933555,92.020860274537,91.95906444626497,91.9780612200483,0,,,,
2023-01-01 02:42:00,91.81447984948245,91.81730056811546,91.76825980148386,91.78885101911057,0,,,,
2023-01-01 02:43:00,91.82001034299067,91.8444539080093,91.80242623200353,91.83241618726841,0,,,,
2023-01-01 02:44:00,91.79838693536865,91.83712972877206,91.76289569638396,91.79307635137431,0,,,,
2023-01-01 02:45:00,91.68001069205783,91.7272279936648,91.64304040352192,91.72106229305103,0,,,,
2023-01-01 02:46:00,91.70091488945808,91.71379941569977,91.65910538289003,91.70007876106948,0,,,,
2023-01-01 02:47:00,91.546581021115,91.5949626378719,91.52575136563084,91.54776051278512,0,,,,
2023-01-01 02:48:00,91.63039482968274,91.67158761970737,91.58623173268339,91.62206715779634,0,,,,
2023-01-01 02:49:00,91.5082451516905,91.57626283702207,91.46243402208901,91.53717145138963,0,,,,
2023-01-01 02:50:00,91.42746586176236,91.47069373627747,91.37390854185074,91.41994978157328,0,,,,
2023-01-01 02:51:00,91.39207608725803,91.42955637158715,91.33380883709728,91.36901028723301,0,,,,
2023-01-01 02:52:00,91.39722988306762,91.4394622813029,91.365384773427,91.43343297049698,0,,,,
2023-01-01 02:53:00,91.27730989872407,91.31282078718486,91.25073359494782,91.2869927208606,0,,,,
2023-01-01 02:54:00,91.21881352256403,91.25017674058105,91.20965363915492,91.22796454454094,0,,,,
2023-01-01 02:55:00,91.19495332087459,91.2215931205045,91.18877183824432,91.20603554159098,0,,,,
2023-01-01 02:56:00,91.09693078883386,91.16051678414041,91.07264523849439,91.11881476365443,0,,,,
2023-01-01 02:57:00,91.19655483358804,91.21976179370675,91.16988942470893,91.1778616325193,0,,,,
2023-01-01 02:58:00,91.02695665234882,91.0299715324167,90.95149109314865,90.98034108943212,0,,,,
2023-01-01 02:59:00,91.04660596493716,91.09141356021088,91.0143208284221,91.07766528102486,0,,,,
2023-01-01 03:00:00,90.96524737352912,90.9766784264306,90.90185709904128,90.92813787891728,0,,,,
2023-01-01 03:01:00,90.85529591054123,90.92185182850285,90.8534745749156,90.87747788426229,0,,,,
2023-01-01 03:02:00,90.85397362132329,90.88634552635524,90.80931875321191,90.81220515115203,0,,,,
2023-01-01 03:03:00,90.84322023946805,90.87123905276216,90.82508396443683,90.8307510236709,0,,,,
2023-01-01 03:04:00,90.74435577746678,90.76968823955072,90.69297609420052,90.70065838444994,0,,,,
2023-01-01 03:05:00,90.76317323523226,90.79790025457211,90.71367910454379,90.76539460319503,0,,,,
2023-01-01 03:06:00,90.70434210129739,90.75739945591441,90.68711735045423,90.71965567857555,0,,,,
2023-01-01 03:07:00,90.6489608181098,90.67668005340137,90.60150546354555,90.61610413222762,0,,,,
2023-01-01 03:08:00,90.52978098048183,90.57669525123946,90.51433041054246,90.51694374232567,0,,,,
2023-01-01 03:09:00,90.448520440425,90.54038609806183,90.41675442089073,90.49154438952931,0,,,,
2023-01-01 03:10:00,90.42158192626452,90.47134904209496,90.3832112987187,90.41582083797528,0,,,,
2023-01-01 03:11:00,90.41182209728458,90.47554600968668,90.40304966280566,90.44207645418224,0,,,,
2023-01-01 03:12:00,90.37904812964646,90.46839762749028,90.33308605260024,90.42176660415248,0,,,,
2023-01-01 03:13:00,90.19292896745041,90.26058753471354,90.15290429012066,90.24036354994814,0,,,,
2023-01-01 03:14:00,90.25085062132645,90.33366244285796,90.23933465548608,90.29068282329558,0,,,,
2023-01-01 03:15:00,90.20890948639179,90.25436820132877,90.16635753276185,90.19065001930768,0,,,,
2023-01-01 03:16:00,90.13687655602845,90.22834086826118,90.11395701321851,90.18313384464457,0,,,,
2023-01-01 03:17:00,90.16506620451361,90.23784804283363,90.14764018229648,90.19630572868822,0,,,,
2023-01-01 03:18:00,90.07134025999395,90.12538777643995,90.03045852435267,90.10505781835789,0,,,,
2023-01-01 03:19:00,90.06550959540405,90.07345496950309,89.9,90.01702689382124,0,,,,
2023-01-01 03:20:00,89.98920197398249,90.05132367813154,89.9684362619911,90.03462586031432,0,,,,
2023-01-01 03:21:00,90.08043092160521,90.14660437245499,90.05902936507775,90.10823994399009,0,,,,
2023-01-01 03:22:00,90.1488674136861,90.18730843890339,90.1254311334554,90.17566416333689,0,,,,
2023-01-01 03:23:00,90.16625581340323,90.19016941664452,90.08134078694114,90.12440828649608,0,,,,
2023-01-01 03:24:00,90.07962110824802,90.10789108414725,90.04196961884527,90.05287796235535,0,,,,
2023-01-01 03:25:00,90.1551014310222,90.23152052565788,90.14995527234659,90.201327597536,0,,,,
2023-01-01 03:26:00,90.1840840466067,90.2309380315062,90.15319362346564,90.18415175408725,0,,,,
2023-01-01 03:27:00,90.25936205561287,90.29243670663358,90.2404561336877,90.2491478574366,0,,,,
2023-01-01 03:28:00,90.30277405358964,90.3760830761082,90.29902744929691,90.33676813530434,0,,,,
2023-01-01 03:29:00,90.2600687891175,90.28916270651207,90.19747036950034,90.21880283052889,0,,,,
2023-01-01 03:30:00,90.3389623954945,90.38064141143761,90.3196742755787,90.33065659712162,0,,,,
2023-01-01 03:31:00,90.26813115017072,90.2813143308242,90.23764039666953,90.25570122761293,0,,,,
2023-01-01 03:32:00,90.47478181404848,90.48527569763192,90.4467813987464,90.45976695275152,0,,,,
2023-01-01 03:33:00,90.41062289870442,90.45693890114232,90.38676029993356,90.39139212306972,0,,,,
2023-01-01 03:34:00,90.47259185471034,90.50726589852822,90.41558199024314,90.44359935038935,0,,,,
2023-01-01 03:35:00,90.48787321899857,90.52144949785148,90.45381337839565,90.45516429929762,0,,,,
2023-01-01 03:36:00,90.59421413042851,90.6316195040519,90.54589536302879,90.60825474212048,0,,,,
2023-01-01 03:37:00,90.42859447658785,90.4893688236734,90.4115279505011,90.47053396070872,0,,,,
2023-01-01 03:38:00,90.60319632852128,90.63186605277019,90.56843845299679,90.60408149304627,0,,,,
2023-01-01 03:39:00,90.63229295474257,90.63832127221364,90.57157226634986,90.61209040997723,0,,,,
2023-01-01 03:40:00,90.64845912021774,90.67119474827189,90.60041990021298,90.61437513998996,0,,,,
2023-01-01 03:41:00,90.79100931385896,90.8467920355875,90.75357237840346,90.82402365036423,0,,,,
2023-01-01 03:42:00,90.69388856061427,90.7679545919088,90.65226751784303,90.74103776626158,0,,,,
2023-01-01 03:43:00,90.8104018893987,90.84213617011706,90.7832515678549,90.79531742954549,0,,,,
2023-01-01 03:44:00,90.82318176695209,90.87104768525136,90.7526520756625,90.8022768095073,0,,,,
2023-01-01 03:45:00,90.90200213712342,90.94475988877551,90.90096770298132,90.91215143242091,0,,,,
2023-01-01 03:46:00,90.83912376723764,90.91084292293066,90.82827374322586,90.86665666533298,0,,,,
2023-01-01 03:47:00,90.8693918235002,90.89720701657366,90.82593106604132,90.86493210385517,0,,,,
2023-01-01 03:48:00,90.99440081081012,91.0387545199276,90.98469425955733,91.00740812579622,0,,,,
2023-01-01 03:49:00,90.99442042783262,91.01956718229043,90.95950743466732,91.01607533463495,0,,,,
2023-01-01 03:50:00,90.92946454206214,90.98218695699198,90.88668802181299,90.97552377084776,0,,,,
2023-01-01 03:51:00,91.01330320565268,91.04228672741256,90.93184622507297,90.97980693870468,0,,,,
2023-01-01 03:52:00,91.09314463604811,91.16266852892855,91.06943226027809,91.14288288543065,0,,,,
2023-01-01 03:53:00,91.14927076141291,91.18921128740618,91.08993097078793,91.13848642693704,0,,,,
2023-01-01 03:54:00,91.10697806465579,91.15645697267215,91.0863969498217,91.12929807892844,0,,,,
2023-01-01 03:55:00,91.02878384480445,91.08013983454933,91.01787744282073,91.03602528260176,0,,,,
2023-01-01 03:56:00,91.23421485056203,91.28283143448515,91.20718561960867,91.23288171226291,0,,,,
2023-01-01 03:57:00,91.18059470375783,91.20778399988707,91.14810354154226,91.20040224063099,0,,,,
2023-01-01 03:58:00,91.17430084532877,91.19404223291156,91.14097806454863,91.16387623035114,0,,,,
2023-01-01 03:59:00,91.16710853596555,91.20035758722746,91.1013709119009,91.12971953409924,0,,,,
2023-01-01 04:00:00,91.38298092220451,91.39825535997453,91.36104980113028,91.38187026051664,0,,,,
2023-01-01 04:01:00,91.38226979869475,91.39781300264904,91.35603170099368,91.38446138576298,0,,,,
2023-01-01 04:02:00,91.39811315411875,91.4388000821502,91.32067358586141,91.36830336945874,0,,,,
2023-01-01 04:03:00,91.51240423828236,91.60498509736816,91.48741268065554,91.55596617391522,0,,,,
2023-01-01 04:04:00,91.50837630126524,91.54706646782762,91.46846488428942,91.48112386592987,0,,,,
2023-01-01 04:05:00,91.59088211623005,91.61706594737025,91.54386754456283,91.58180487563845,0,,,,
2023-01-01 04:06:00,91.47398738746547,91.49611294906273,91.42260113326087,91.43948035614994,0,,,,
2023-01-01 04:07:00,91.57545367685599,91.6060157275012,91.53464331831492,91.57903334147468,0,,,,
2023-01-01 04:08:00,91.52990258628616,91.55304457139555,91.50782424764697,91.51066634709616,0,,,,
2023-01-01 04:09:00,91.63282618542064,91.65797058825993,91.61514453856282,91.63175343741825,0,,,,
2023-01-01 04:10:00,91.66542155630495,91.67559420883141,91.63316525253774,91.63788324795077,0,,,,
2023-01-01 04:11:00,91.7427400778363,91.78792717530177,91.69385169941889,91.69811759063117,0,,,,
2023-01-01 04:12:00,91.74724463701011,91.8128940521945,91.71432515905148,91.77516730211833,0,,,,
2023-01-01 04:13:00,91.80969384684687,91.85785134637749,91.79042710677919,91.82380247524283,0,,,,
2023-01-01 04:14:00,91.8472525435697,91.89474879211842,91.78775253204154,91.8313264791408,0,,,,
2023-01-01 04:15:00,91.95338401776176,91.96760373435741,91.88231318333631,91.90813344022999,0,,,,
2023-01-01 04:16:00,91.86342979810819,91.90404527492258,91.84866263704957,91.8999873043779,0,,,,
2023-01-01 04:17:00,91.86570054281904,91.9070074758368,91.79663559891449,91.8326800433126,0,,,,
2023-01-01 04:18:00,91.95861290559805,92.05160797560866,91.92741206601876,92.0016871274262,0,,,,
2023-01-01 04:19:00,91.9397517704551,91.96867339235611,91.89763157727324,91.9376113083147,0,,,,
2023-01-01 04:20:00,92.08752085721378,92.09046132660941,92.03938011438753,92.07155952820462,0,,,,
2023-01-01 04:21:00,92.03281896382455,92.0960183135214,92.0244682929696,92.05699491151366,0,,,,
2023-01-01 04:22:00,92.05225809435798,92.0936294874078,92.01874259247462,92.0899420349655,0,,,,
2023-01-01 04:23:00,92.09052817367399,92.11752887298695,92.05802207015776,92.07759953003855,0,,,,
2023-01-01 04:24:00,92.183571877885,92.19744850159553,92.15114910158914,92.17430625310202,0,,,,
2023-01-01 04:25:00,92.1733207045297,92.21907204355932,92.12055829767755,92.16663652646442,0,,,,
2023-01-01 04:26:00,92.18268175966462,92.24748062647546,92.16468355734973,92.22491406581248,0,,,,
2023-01-01 04:27:00,92.33158974353219,92.39576931010755,92.30099178638265,92.35084614268362,0,,,,
2023-01-01 04:28:00,92.23907070259779,92.25402475686052,92.19566122763175,92.21383531430236,0,,,,
2023-01-01 04:29:00,92.3172145453124,92.33658267450346,92.2809781407947,92.2857145150626,0,,,,
2023-01-01 04:30:00,92.38160859617112,92.42896455558348,92.3319690954112,92.35464536251361,0,,,,
2023-01-01 04:31:00,92.30098358004962,92.3110493025962,92.24748689374518,92.27733996896816,0,,,,
2023-01-01 04:32:00,92.44012040762064,92.4690454652032,92.39276359215216,92.41313875675404,0,,,,
